target_ID	TAR_ID	drugbank_ID	target_name	kegg
3128	TAR03128	446	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	
3129	TAR03129	3980	Ornithine decarboxylase antizyme 2	
3130	TAR03130	1097	Lecithin retinol acyltransferase	
3131	TAR03131	91	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	
3132	TAR03132	31	Phenylalanyl-tRNA synthetase, mitochondrial	
3133	TAR03133	855	Sphingosine-1-phosphate lyase 1	
3134	TAR03134	393	GDH/6PGL endoplasmic bifunctional protein [Includes: Glucose 1-dehydrogenase	
3135	TAR03135	6234	Adenylate cyclase type 5	
3136	TAR03136	516	Neurotensin receptor type 2	
3137	TAR03137	3857	Glucagon-like peptide 2 receptor	
3138	TAR03138	3993	Delta-6 fatty acid desaturase	
3139	TAR03139	670	NG,NG-dimethylarginine dimethylaminohydrolase 2	
3140	TAR03140	4030	Thioredoxin domain-containing protein 12	
3141	TAR03141	2950	Inositol-trisphosphate 3-kinase A	
3142	TAR03142	4076	Diacylglycerol kinase alpha	
3143	TAR03143	200	Carnitine O-palmitoyltransferase 2, mitochondrial	
3144	TAR03144	142	Gamma-aminobutyric-acid receptor subunit rho-1	
3145	TAR03145	735	Alanine aminotransferase 1	
3146	TAR03146	6494	Cytochrome c oxidase subunit 7B, mitochondrial	
3147	TAR03147	4857	Zinc-alpha-2-glycoprotein	
3148	TAR03148	6342	ATP synthase subunit alpha, mitochondrial	
3149	TAR03149	6413	Proteasome subunit alpha type-2	
3150	TAR03150	6414	Proteasome subunit alpha type-3	
3151	TAR03151	2176	Protein S100-P	
3152	TAR03152	4288	Probable ATP-dependent RNA helicase DDX6	
3153	TAR03153	1064	DNA (cytosine-5)-methyltransferase 1	
3154	TAR03154	66	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II	
3155	TAR03155	6859	Protein S100-A4	
3156	TAR03156	246	Valyl-tRNA synthetase	
3157	TAR03157	4773	Deoxycytidine kinase	
3158	TAR03158	3830	Calreticulin	
3159	TAR03159	1516	Calnexin	
3160	TAR03160	1281	Phosphatidylinositol 3-kinase regulatory subunit alpha	
3161	TAR03161	6416	Proteasome subunit alpha type-5	
3162	TAR03162	6420	Proteasome subunit beta type-4	
3163	TAR03163	4102	Proteasome subunit beta type 5	
3164	TAR03164	548	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	
3165	TAR03165	4099	Gamma-aminobutyric-acid receptor subunit beta-3	
3166	TAR03166	6092	Gamma-aminobutyric acid receptor subunit rho-2	
3167	TAR03167	6384	Cytosol aminopeptidase	
3168	TAR03168	6097	Protein S100-A2	
3169	TAR03169	1376	Tyrosine-protein phosphatase non-receptor type 4	
3170	TAR03170	6586	Protein S100-G	
3171	TAR03171	1379	Interleukin-12 subunit beta	
3172	TAR03172	6650	Non-receptor tyrosine-protein kinase TYK2	
3173	TAR03173	671	Pyruvate dehydrogenase E1 component alpha subunit, testis-specific form, mitochondrial	
3174	TAR03174	1025	Aquaporin-1	
3175	TAR03175	654	Flavin reductase	
3176	TAR03176	537	ATP synthase delta chain, mitochondrial	
3177	TAR03177	2554	Peptidyl-prolyl cis-trans isomerase, mitochondrial	
3178	TAR03178	6838	Glycylpeptide N-tetradecanoyltransferase 1	
3180	TAR03180	3972	Adenylosuccinate synthetase isozyme 2	
3181	TAR03181	531	Aldehyde dehydrogenase X, mitochondrial	
3182	TAR03182	197	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	
3183	TAR03183	6258	Protein S100-A7	
3184	TAR03184	334	S-adenosylmethionine synthetase isoform type-2	
3185	TAR03185	2116	RAC-beta serine/threonine-protein kinase	
3186	TAR03186	3823	Cytokine receptor common gamma chain	
3187	TAR03187	1495	Ubiquinol-cytochrome-c reductase complex core protein 1, mitochondrial	
3188	TAR03188	4750	Protein S100-A11	
3189	TAR03189	3820	Low affinity immunoglobulin gamma Fc region receptor II-b	
3190	TAR03190	868	Cystathionine gamma-lyase	
3191	TAR03191	704	Long-chain-fatty-acid--CoA ligase 1	
3192	TAR03192	2223	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	
3193	TAR03193	6068	Guanylate cyclase soluble subunit alpha-2	
3194	TAR03194	367	Serine hydroxymethyltransferase, cytosolic	
3195	TAR03195	6804	Profilin-2	
3196	TAR03196	6123	Carbonic anhydrase 5A, mitochondrial	
3197	TAR03197	6127	Carbonic anhydrase-related protein	
3198	TAR03198	3865	Serpin B6	
3199	TAR03199	1875	Pulmonary surfactant-associated protein D	
3200	TAR03200	1124	Sepiapterin reductase	
3201	TAR03201	1116	Phosphoenolpyruvate carboxykinase, cytosolic [GTP]	
3202	TAR03202	117	Sterol O-acyltransferase 1	
3203	TAR03203	4034	Glutaredoxin-1	
3204	TAR03204	6220	Aryl hydrocarbon receptor	
3205	TAR03205	2639	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	
3206	TAR03206	2516	GMP reductase 1	
3207	TAR03207	1975	Phospholipid hydroperoxide glutathione peroxidase, mitochondrial	
3208	TAR03208	9	Estradiol 17-beta-dehydrogenase 2	
3209	TAR03209	6326	60S ribosomal protein L13a	
3210	TAR03210	646	Malate dehydrogenase, cytoplasmic	
3211	TAR03211	857	Malate dehydrogenase, mitochondrial	
3212	TAR03212	288	Trifunctional enzyme subunit alpha, mitochondrial	
3213	TAR03213	1466	Glycyl-tRNA synthetase	
3214	TAR03214	6391	Protein kinase C iota type	
3215	TAR03215	3211	3,2-trans-enoyl-CoA isomerase, mitochondrial	
3216	TAR03216	921	Glutamate receptor 2	
3218	TAR03218	4882	Dipeptidyl aminopeptidase-like protein 6	
3219	TAR03219	4304	Wiskott-Aldrich syndrome protein	
3220	TAR03220	1047	Excitatory amino acid transporter 2	
3221	TAR03221	1671	Excitatory amino acid transporter 3	
3222	TAR03222	6752	Guanylyl cyclase-activating protein 1	
3223	TAR03223	551	Carnitine O-acetyltransferase	
3224	TAR03224	496	Aldehyde dehydrogenase 3B1	
3225	TAR03225	2398	Tyrosine-protein kinase ZAP-70	
3226	TAR03226	4179	Nicotinamide phosphoribosyltransferase	
3227	TAR03227	4085	Peptidyl-prolyl cis-trans isomerase C	
3228	TAR03228	6034	Hydroxyindole O-methyltransferase	
3229	TAR03229	2856	Glucosamine-6-phosphate isomerase	
3230	TAR03230	640	Aldehyde dehydrogenase 1A3	
3231	TAR03231	3989	Glutaminyl-tRNA synthetase	
3232	TAR03232	1503	Galectin-7	
3233	TAR03233	5300	Antigen peptide transporter 1	
3234	TAR03234	5686	Potassium voltage-gated channel subfamily C member 4	
3235	TAR03235	292	Activin receptor type-1	
3236	TAR03236	139	Aldo-keto reductase family 1 member C1	
3237	TAR03237	6082	Neuronal acetylcholine receptor subunit beta-3	
3238	TAR03238	750	Voltage-dependent calcium channel gamma-1 subunit	
3239	TAR03239	1963	Neutral and basic amino acid transport protein rBAT	
3240	TAR03240	6109	DNA polymerase epsilon catalytic subunit A	
3241	TAR03241	2339	Protein-glutamine gamma-glutamyltransferase E	
3242	TAR03242	1950	Epithelial discoidin domain-containing receptor 1	
3243	TAR03243	6392	Myotonin-protein kinase	
3244	TAR03244	858	Potassium voltage-gated channel subfamily A member 1	
3245	TAR03245	2290	ADP-ribosyl cyclase 2	
3246	TAR03246	6779	Proto-oncogene tyrosine-protein kinase MER	
3247	TAR03247	748	5'-AMP-activated protein kinase catalytic subunit alpha-1	
3248	TAR03248	522	26S proteasome non-ATPase regulatory subunit 2	
3249	TAR03249	1682	Chitotriosidase-1	
3250	TAR03250	5760	Steroidogenic factor 1	
3251	TAR03251	11	NAD(P) transhydrogenase, mitochondrial	
3252	TAR03252	4086	Peptidyl-prolyl cis-trans isomerase G	
3253	TAR03253	2578	Tubulin beta-3 chain	
3254	TAR03254	6515	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	
3256	TAR03256	4111	Voltage-dependent L-type calcium channel subunit alpha-1S	
3257	TAR03257	6547	Isopentenyl-diphosphate Delta-isomerase 1	
3258	TAR03258	779	High-affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A	
3259	TAR03259	6038	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	
3260	TAR03260	4055	Bile acid CoA:amino acid N-acyltransferase	
3261	TAR03261	790	DNA polymerase subunit alpha B	
3262	TAR03262	4056	N-arachidonyl glycine receptor	
3263	TAR03263	1968	ATP-sensitive inward rectifier potassium channel 12	
3264	TAR03264	5430	Hepatocyte nuclear factor 4-gamma	
3265	TAR03265	411	Glycine N-methyltransferase	
3266	TAR03266	227	Probable leucyl-tRNA synthetase, mitochondrial	
3267	TAR03267	221	Lysyl-tRNA synthetase	
3268	TAR03268	6639	Peroxisomal acyl-coenzyme A oxidase 1	
3269	TAR03269	3303	Early endosome antigen 1	
3270	TAR03270	6606	Platelet-activating factor acetylhydrolase IB subunit gamma	
3271	TAR03271	1770	Phospholipase C	
3272	TAR03272	6364	[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial	
3273	TAR03273	6857	[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial	
3275	TAR03275	6644	Ephrin type-A receptor 7	
3276	TAR03276	6241	Nuclear receptor coactivator 2	
3277	TAR03277	6891	Mediator of RNA polymerase II transcription subunit 1	
3278	TAR03278	50	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	
3279	TAR03279	6228	Nuclear receptor coactivator 1	
3280	TAR03280	6081	Neuronal acetylcholine receptor subunit alpha-6	
3281	TAR03281	4209	ATP-sensitive inward rectifier potassium channel 8	
3282	TAR03282	6389	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial	
3283	TAR03283	2612	UDP-N-acetylhexosamine pyrophosphorylase	
3284	TAR03284	841	Gamma-aminobutyric-acid receptor subunit alpha-6	
3285	TAR03285	920	Glutamate receptor, ionotropic kainate 5	
3286	TAR03286	6931	Calcium-activated potassium channel subunit beta-1	
3287	TAR03287	982	Cocaine- and amphetamine-regulated transcript protein	
3288	TAR03288	6567	MAP kinase-activated protein kinase 3	
3289	TAR03289	6247	Prostasin	
3290	TAR03290	5325	2,4-dienoyl-CoA reductase, mitochondrial	
3291	TAR03291	525	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	
3292	TAR03292	4718	Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial	
3293	TAR03293	4048	Diacylglycerol kinase delta	
3294	TAR03294	898	Glutathione S-transferase A3	
3295	TAR03295	3319	Hydroxyacylglutathione hydrolase	
3296	TAR03296	335	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	
3297	TAR03297	4225	Uridine phosphorylase 1	
3298	TAR03298	419	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	
3299	TAR03299	626	Cysteine dioxygenase type 1	
3300	TAR03300	3945	Prolyl 3-hydroxylase 1	
3301	TAR03301	6792	Poly [ADP-ribose] polymerase 15	
3302	TAR03302	4021	Probable glutamyl-tRNA synthetase, mitochondrial	
3303	TAR03303	4070	Probable alanyl-tRNA synthetase, mitochondrial	
3304	TAR03304	4022	Glutamate--ammonia ligase domain-containing protein 1	
3305	TAR03305	3991	Glutamine-dependent NAD(+) synthetase	
3306	TAR03306	4057	Glycine N-acyltransferase	
3307	TAR03307	3946	Hypothetical protein DKFZp686H15154	
3308	TAR03308	3948	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2	
3309	TAR03309	4072	All-trans-retinol 13,14-reductase	
3310	TAR03310	6836	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	
3311	TAR03311	6601	Arylacetamide deacetylase-like 2	
3312	TAR03312	3894	KIAA0251 protein	
3313	TAR03313	4065	Protein-arginine deiminase type-6	
3314	TAR03314	5157	Dehydrogenase/reductase SDR family member 11	
3315	TAR03315	1268	Neuropeptide S receptor	
3316	TAR03316	326	L-lactate dehydrogenase A-like 6A	
3317	TAR03317	3896	CDNA FLJ46802 fis, clone TRACH3032150, moderately similar to Cysteine sulfinic acid decarboxylase	
3318	TAR03318	2449	Tubulin alpha-3 chain	
3319	TAR03319	3977	ASRGL1 protein	
3320	TAR03320	4088	Probable prolyl-tRNA synthetase, mitochondrial	
3321	TAR03321	903	Glutathione S-transferase A5	
3322	TAR03322	6556	Elongation factor Tu GTP-binding domain-containing protein 1	
3323	TAR03323	989	L-xylulose reductase	
3324	TAR03324	6784	Trafficking protein particle complex subunit 6B	
3325	TAR03325	6933	Calcium-activated potassium channel subunit beta-4	
3326	TAR03326	6504	Dihydrofolate reductase-like protein 1	
3327	TAR03327	598	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11	
3328	TAR03328	6785	Trafficking protein particle complex subunit 5	
3329	TAR03329	354	Methylmalonic aciduria type A protein, mitochondrial	
3330	TAR03330	3949	Prolyl 3-hydroxylase 2	
3331	TAR03331	3951	Prolyl 3-hydroxylase 3	
3332	TAR03332	90	Tryptophan 5-hydroxylase 2	
3333	TAR03333	4081	Vitamin K epoxide reductase complex subunit 1-like protein 1	
3334	TAR03334	6196	Matrix metalloproteinase-21	
3335	TAR03335	4023	N-acetylglutamate synthase, mitochondrial	
3336	TAR03336	6087	Gamma-aminobutyric acid receptor subunit gamma-1	
3337	TAR03337	6130	Carbonic anhydrase 13	
3338	TAR03338	3927	Choline transporter-like protein 3	
3339	TAR03339	3953	2-oxoglutarate and iron-dependent oxygenase domain containing 1	
3340	TAR03340	6042	Prostaglandin reductase 2	
3341	TAR03341	109	Mitochondrial carnitine/acylcarnitine carrier protein CACL	
3342	TAR03342	3861	Synaptotagmin-2	
3343	TAR03343	4824	Dehydrogenase/reductase SDR family member 8	
3344	TAR03344	700	Choline dehydrogenase, mitochondrial	
3345	TAR03345	6229	Phosphatidylinositol 3-kinase catalytic subunit type 3	
3346	TAR03346	4190	NADPH oxidase organizer 1	
3347	TAR03347	770	Retinoic acid-induced protein 3	
3348	TAR03348	4073	Retinol dehydrogenase 11	
3349	TAR03349	3929	Phosphoethanolamine/phosphocholine phosphatase	
3350	TAR03350	706	Glutamate [NMDA] receptor subunit 3A	
3351	TAR03351	3904	Alanine aminotransferase 2	
3352	TAR03352	438	Taste receptor type 1 member 2	
3353	TAR03353	4039	CDNA FLJ23636 fis, clone CAS07176	
3354	TAR03354	4324	Histone-lysine N-methyltransferase, H3 lysine-4 specific SET7	
3355	TAR03355	6005	Histone deacetylase 7a	
3356	TAR03356	3186	Soluble calcium-activated nucleotidase 1	
3357	TAR03357	1686	Choline transporter-like protein 1	
3358	TAR03358	6662	Protein spire homolog 2	
3359	TAR03359	4910	Cytoglobin	
3360	TAR03360	6829	Epididymal-specific lipocalin-9	
3361	TAR03361	150	Cationic amino acid transporter 3	
3362	TAR03362	635	Estradiol 17-beta-dehydrogenase 8	
3363	TAR03363	6575	Geranylgeranyl transferase type-2 subunit alpha	
3364	TAR03364	627	11-cis retinol dehydrogenase	
3365	TAR03365	4573	Histone acetyltransferase PCAF	
3366	TAR03366	3506	Glutaryl-CoA dehydrogenase, mitochondrial	
3367	TAR03367	6934	Small conductance calcium-activated potassium channel protein 1	
3368	TAR03368	941	Betaine--homocysteine S-methyltransferase 1	
3369	TAR03369	6063	Major histocompatibility complex class I-related gene protein	
3370	TAR03370	408	Riboflavin kinase	
3371	TAR03371	4059	Glycine N-acyltransferase-like protein 1	
3372	TAR03372	102	DNA topoisomerase I, mitochondrial	
3373	TAR03373	6661	MKL/myocardin-like protein 1	
3374	TAR03374	499	Arginine decarboxylase	
3375	TAR03375	3529	Interferon-stimulated gene 20 kDa protein	
3376	TAR03376	802	Pyrroline-5-carboxylate reductase 2	
3377	TAR03377	5206	Phosphopantothenoylcysteine decarboxylase	
3378	TAR03378	3919	Methionyl-tRNA formyltransferase, mitochondrial	
3379	TAR03379	4090	Chromosome 14 open reading frame 149	
3380	TAR03380	3905	Molybdenum cofactor sulfurase	
3381	TAR03381	507	Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial	
3382	TAR03382	303	Diamine acetyltransferase 2	
3383	TAR03383	5424	Endonuclease VIII-like 1	
3384	TAR03384	3906	Serine dehydratase-like	
3385	TAR03385	3995	Methionyl-tRNA synthetase, mitochondrial	
3386	TAR03386	3979	Aspartoacylase-2	
3387	TAR03387	4092	Probable asparaginyl-tRNA synthetase, mitochondrial	
3388	TAR03388	6325	60S ribosomal protein L10-like	
3389	TAR03389	5254	Peptidoglycan recognition protein I-alpha	
3390	TAR03390	800	Retinol dehydrogenase 12	
3391	TAR03391	6651	Calcium/calmodulin-dependent protein kinase type 1G	
3392	TAR03392	3992	Protein-glutamine gamma-glutamyltransferase Z	
3393	TAR03393	486	Serine/threonine-protein kinase ALS2CR7	
3394	TAR03394	3956	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3	
3395	TAR03395	5995	Putative 1-aminocyclopropane-1-carboxylate synthase	
3396	TAR03396	6218	Pannexin-1	
3397	TAR03397	1636	Trace amine-associated receptor 1	
3398	TAR03398	495	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial	
3399	TAR03399	4040	Glutathione peroxidase 7	
3400	TAR03400	3333	Nicotinamide mononucleotide adenylyltransferase 3	
3401	TAR03401	870	Granulocyte colony-stimulating factor receptor	
3402	TAR03402	3802	Sodium channel protein type 2 subunit alpha	
3403	TAR03403	6422	Proteasome subunit beta type-7	
3404	TAR03404	515	26S proteasome non-ATPase regulatory subunit 1	
3405	TAR03405	1434	Protein DJ-1	
3406	TAR03406	6194	Matrix metalloproteinase-19	
3407	TAR03407	1048	Protein S100-A13	
3408	TAR03408	314	System N amino acid transporter 1	
3409	TAR03409	4041	Microsomal glutathione S-transferase 2	
3410	TAR03410	2444	Tubulin beta-4q chain	
3411	TAR03411	797	Sodium-dependent proline transporter	
3412	TAR03412	6088	Gamma-aminobutyric acid receptor subunit gamma-3	
3413	TAR03413	6276	BAG family molecular chaperone regulator 1	
3414	TAR03414	2536	Tubulin alpha-6 chain	
3415	TAR03415	35	Dehydrogenase/reductase SDR family member 4	
3416	TAR03416	5812	Tubulin beta-2B chain	
3417	TAR03417	4051	Phosphatidylserine synthase 2	
3418	TAR03418	6289	Dual specificity protein phosphatase 23	
3419	TAR03419	4069	Threonyl-tRNA synthetase, mitochondrial	
3420	TAR03420	2409	Acetyl-CoA acetyltransferase, cytosolic	
3421	TAR03421	4007	Succinate receptor 1	
3422	TAR03422	285	Mitochondrial ornithine transporter 2	
3423	TAR03423	376	Amnionless protein	
3424	TAR03424	4752	Peroxisomal trans-2-enoyl-CoA reductase	
3425	TAR03425	3958	Jumonji/ARID domain-containing protein 1D	
3426	TAR03426	4008	Succinyl-CoA:3-ketoacid-coenzyme A transferase 2, mitochondrial	
3427	TAR03427	114	Alanine--glyoxylate aminotransferase 2, mitochondrial	
3428	TAR03428	112	L-lactate dehydrogenase A-like 6B	
3429	TAR03429	1314	Thiamine transporter 2	
3430	TAR03430	2697	Uridine-cytidine kinase 2	
3431	TAR03431	3994	Elongation of very long chain fatty acids protein 4	
3432	TAR03432	431	Serine racemase	
3433	TAR03433	3960	Egl nine homolog 1	
3434	TAR03434	769	High-affinity choline transporter 1	
3435	TAR03435	833	Organic cation/carnitine transporter 1	
3436	TAR03436	6506	Stathmin-4	
3437	TAR03437	4024	Mitochondrial glutamate carrier 2	
3438	TAR03438	514	Potassium voltage-gated channel subfamily H member 6	
3439	TAR03439	6544	STE20-like serine/threonine-protein kinase	
3440	TAR03440	3996	Betaine--homocysteine S-methyltransferase 2	
3441	TAR03441	53	Solute carrier family 12 member 5	
3442	TAR03442	6201	Matrix metalloproteinase-27	
3443	TAR03443	175	Thiamin pyrophosphokinase 1	
3444	TAR03444	29	Tubulin beta-1 chain	
3445	TAR03445	5369	Golgi-associated plant pathogenesis-related protein 1	
3446	TAR03446	2348	Pleckstrin homology domain-containing family A member 4	
3447	TAR03447	4042	Glutathione transferase omega-2	
3448	TAR03448	4060	Vesicular inhibitory amino acid transporter	
3449	TAR03449	3962	Egl nine homolog 3	
3450	TAR03450	4025	Mitochondrial glutamate carrier 1	
3451	TAR03451	4064	Probable cysteinyl-tRNA synthetase, mitochondrial	
3452	TAR03452	3944	Peptide deformylase, mitochondrial	
3453	TAR03453	6929	NmrA-like family domain-containing protein 1	
3454	TAR03454	81	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	
3455	TAR03455	6560	Nuclear receptor coactivator 5	
3456	TAR03456	6778	Casein kinase I isoform gamma-1	
3457	TAR03457	6039	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A	
3458	TAR03458	3910	O-phosphoseryl-tRNA(Sec) selenium transferase	
3459	TAR03459	691	cAMP-specific 3',5'-cyclic phosphodiesterase 7B	
3460	TAR03460	6199	Matrix metalloproteinase-25	
3461	TAR03461	2753	5'(3')-deoxyribonucleotidase, mitochondrial	
3462	TAR03462	6885	Acyl-coenzyme A thioesterase 13	
3463	TAR03463	6311	Inner centromere protein	
3464	TAR03464	4532	Gephyrin	
3465	TAR03465	6111	DNA polymerase epsilon subunit 4	
3466	TAR03466	6200	Matrix metalloproteinase-26	
3467	TAR03467	6112	DNA polymerase epsilon subunit 3	
3468	TAR03468	353	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2	
3469	TAR03469	4043	Glutaredoxin-2, mitochondrial	
3470	TAR03470	772	Potassium voltage-gated channel subfamily H member 7	
3471	TAR03471	6128	Carbonic anhydrase-related protein 10	
3472	TAR03472	618	Phenylalanyl-tRNA synthetase beta chain	
3473	TAR03473	4080	Isoleucyl-tRNA synthetase, mitochondrial	
3474	TAR03474	821	Acetyl-coenzyme A synthetase 2-like, mitochondrial	
3475	TAR03475	3964	Trimethyllysine dioxygenase, mitochondrial	
3476	TAR03476	203	Pyridoxine-5'-phosphate oxidase	
3477	TAR03477	623	Spermine oxidase	
3478	TAR03478	4290	Hypoxia-inducible factor 1 alpha inhibitor	
3479	TAR03479	5766	NAD-dependent deacetylase sirtuin-5	
3480	TAR03480	3966	Putative HIF-prolyl hydroxylase PH-4	
3481	TAR03481	2480	Tubulin alpha-8 chain	
3482	TAR03482	6134	Sodium channel subunit beta-3	
3483	TAR03483	4075	Photoreceptor outer segment all-trans retinol dehydrogenase	
3484	TAR03484	3382	Glycolipid transfer protein	
3485	TAR03485	6270	Group IIE secretory phospholipase A2	
3486	TAR03486	3921	Methionine adenosyltransferase 2 subunit beta	
3487	TAR03487	317	Methionine-R-sulfoxide reductase	
3488	TAR03488	582	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	
3489	TAR03489	15	Voltage-dependent T-type calcium channel subunit alpha-1I	
3490	TAR03490	4061	Peroxisomal sarcosine oxidase	
3491	TAR03491	846	Leucyl-tRNA synthetase, cytoplasmic	
3492	TAR03492	2291	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1	
3493	TAR03493	34	7-dehydrocholesterol reductase	
3494	TAR03494	6372	DNA polymerase kappa	
3495	TAR03495	4010	Mitochondrial dicarboxylate carrier	
3496	TAR03496	6936	Small conductance calcium-activated potassium channel protein 3	
3497	TAR03497	6300	Poly [ADP-ribose] polymerase 2	
3498	TAR03498	6331	Probable ribosome biogenesis protein RLP24	
3499	TAR03499	189	Solute carrier family 23 member 1	
3500	TAR03500	829	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	
3501	TAR03501	6211	Tubulin epsilon chain	
3502	TAR03502	4015	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	
3503	TAR03503	412	Peroxisomal carnitine O-octanoyltransferase	
3504	TAR03504	2577	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	
3505	TAR03505	6374	Disintegrin and metalloproteinase domain-containing protein 28	
3506	TAR03506	1039	Histone deacetylase 9	
3507	TAR03507	4066	Protein-arginine deiminase type-1	
3508	TAR03508	4067	Protein-arginine deiminase type-3	
3509	TAR03509	395	ALK tyrosine kinase receptor	
3510	TAR03510	2379	Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3- phosphoinositide	
3511	TAR03511	471	Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+)	
3512	TAR03512	6091	Gamma-aminobutyric acid receptor subunit theta	
3513	TAR03513	6525	Group IID secretory phospholipase A2	
3514	TAR03514	2072	Endothelial protein C receptor	
3515	TAR03515	6332	60S ribosomal protein L26-like 1	
3516	TAR03516	6291	C-jun-amino-terminal kinase-interacting protein 1	
3517	TAR03517	45	Lipoyltransferase 1, mitochondrial	
3518	TAR03518	42	Phenylalanyl-tRNA synthetase alpha chain	
3519	TAR03519	2998	Sialic acid-binding Ig-like lectin 7	
3520	TAR03520	6786	Trafficking protein particle complex subunit 4	
3521	TAR03521	6124	Carbonic anhydrase 5B, mitochondrial	
3522	TAR03522	6070	Nischarin	
3523	TAR03523	4068	Protein-arginine deiminase type-2	
3524	TAR03524	399	Tyrosyl-tRNA synthetase, mitochondrial	
3525	TAR03525	480	Methionine-R-sulfoxide reductase B2	
3526	TAR03526	6360	Cytochrome b-c1 complex subunit Rieske, mitochondrial	
3527	TAR03527	709	ATP-sensitive inward rectifier potassium channel 1	
3528	TAR03528	666	NADP-dependent malic enzyme	
3529	TAR03529	530	Gamma-aminobutyric-acid receptor subunit alpha-4	
3530	TAR03530	216	Aldehyde dehydrogenase 3B2	
3531	TAR03531	1571	G protein-activated inward rectifier potassium channel 1	
3532	TAR03532	207	Glutathione synthetase	
3533	TAR03533	1848	Phosphatidylserine synthase 1	
3534	TAR03534	4019	Excitatory amino acid transporter 4	
3535	TAR03535	2009	Protein NOV homolog	
3536	TAR03536	928	Nicotinic acid receptor 2	
3537	TAR03537	2511	MAP kinase-activated protein kinase 2	
3538	TAR03538	3990	Protein-glutamine gamma-glutamyltransferase 4	
3539	TAR03539	3841	ERGIC-53 protein	
3540	TAR03540	149	Alpha-aminoadipic semialdehyde dehydrogenase	
3541	TAR03541	830	Glutamate dehydrogenase 2, mitochondrial	
3542	TAR03542	677	Choline-phosphate cytidylyltransferase A	
3543	TAR03543	323	Alanyl-tRNA synthetase, cytoplasmic	
3544	TAR03544	72	Seryl-tRNA synthetase, cytoplasmic	
3545	TAR03545	6419	Proteasome subunit beta type-3	
3546	TAR03546	4103	Proteasome subunit beta type 2	
3547	TAR03547	1089	Cartilage oligomeric matrix protein	
3548	TAR03548	2684	Histidine triad nucleotide-binding protein 1	
3549	TAR03549	719	Retinoic acid receptor responder protein 1	
3550	TAR03550	539	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	
3551	TAR03551	187	DNA ligase 3	
3552	TAR03552	14	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	
3553	TAR03553	383	Glycine amidinotransferase, mitochondrial	
3554	TAR03554	177	Biotin--protein ligase	
3555	TAR03555	3587	Gastrotropin	
3556	TAR03556	6192	Matrix metalloproteinase-15	
3557	TAR03557	2970	Matrix metalloproteinase-16	
3558	TAR03558	5646	Galactokinase	
3559	TAR03559	4988	Sulfite oxidase, mitochondrial	
3560	TAR03560	1063	Signal transducer and activator of transcription 5B	
3561	TAR03561	6105	3-oxo-5-beta-steroid 4-dehydrogenase	
3562	TAR03562	6298	Serine/threonine-protein kinase Nek2	
3563	TAR03563	619	Low-affinity cationic amino acid transporter 2	
3564	TAR03564	1317	Spermine synthase	
3565	TAR03565	1199	GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1	
3566	TAR03566	6621	Methionine aminopeptidase 1	
3567	TAR03567	4002	Succinyl-CoA ligase [GDP-forming] subunit alpha, mitochondrial	
3568	TAR03568	1994	Geranylgeranyl transferase type-1 subunit beta	
